ID,TITULAR,RUC,TITULO_PROYECTO,UNIDAD_PROYECTO,TIPO,ACTIVIDAD,FECHA_INICIO,ESTADO,DESCRIPCION,LONGITUD,LATITUD,RESOLUCION,LABEL
1838,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,"EVAP PARA EL PUENTE RIO GRANDE, UBICADOS EN LOS CORREDORES VIA NACIONAL RUTA 1S: TRAMO ICA - DV. QUILCA - REPARTICION, RUTA 1SD: TRAMO LOS CERILLOS - ISLAY - MOLLENDO - ILO - EL POZO, RUTA PE38: TRAM*","PUENTE RIO GRANDE, UBICADOS EN LOS CORREDORES VIA NACIONAL RUTA 1S: TRAMO ICA - DV. QUILCA - REPARTICION, RUTA 1SD: TRAMO LOS CERILLOS - ISLAY - MOLLENDO - ILO - EL POZO, RUTA PE38: TRAMO TACNA - TARATA (SNIP 303240)",Clasificación,Transportes,31/07/2018,Desaprobado,SIN DESCRIPCION,-75.20613489,-14.5074053,RD N° 00039-2018-SENACE-PE/DEIN,
2179,CONCESIONARIA INTEROCEÁNICA SUR - TRAMO 2 S.A.,20511125040,"ITS PARA LA OBRA ACCESORIA DE ESTABILIZACIÓN Y RECUPERACIÓN DEL SECTOR INESTABLE KM 240+995 - KM 241+145 DEL PROYECTO CORREDOR VIAL INTEROCEÁNICA SUR PERÚ-BRASIL, TRAMO N° 2 URCOS - INAMBARI",SIN UNIDAD,ITS,Transportes,26/10/2017,Desaprobado,SIN DESCRIPCION,-70.99778292,-70.99778292,RD N° 022-2017-SENACE- JEF/DEIN,
2180,GR VALE S.A.C.,20602751997,EVALUACIÓN AMBIENTAL PRELIMINAR (EVAP) DEL PROYECTO PARQUE SOLAR LUPI 180 MW,SOLAR LUPI,Clasificación,Electricidad,15/06/2018,Desaprobado,SIN DESCRIPCION,-70.51375055,-16.82030385,RD N° 122-2018-SENACE-JEF/DEAR,
1632,MUNICIPALIDAD PROVINCIAL COTABAMBAS - APURIMAC,20161096068,PROYECTOS DE IRRIGACIÓN,REPRESA CCELLOPAMPA,Clasificación,Agricultura,15/07/2022,Desaprobado,SIN DESCRIPCION,-72.25020988,-13.85887406,RD N° 00212-2022-SENACE-PE/DEIN,
1543,SINDICATO ENERGETICO S.A.,20256391202,COMPONENTE ELÉCTRICO DEL PROYECTO DE IRRIGACIÓN E HIDROENERGÉTICO OLMOS,CH OLMOS,ITS,Electricidad,05/11/2021,Desaprobado,SIN DESCRIPCION,-79.5142105,-5.92830908,RD N° 00041-2022-SENACE-PE/DEAR,
1549,MUNICIPALIDAD DISTRITAL DE LUCANAS,20230589446,CREACIÓN DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA MARGEN IZQUIERDA DEL RÍO CCONTACC EN LA LOCALIDAD DE CCONTACC DEL DISTRITO DE LUCANAS - PROVINCIA DE LUCANAS - DEPARTAMENTO DE AYACUCHO,CCCONTACC,Clasificación,Agricultura,08/06/2022,Desaprobado,SIN DESCRIPCION,-74.26435207,-14.54027383,RD N° 00171-2022-SENACE-PE/DEIN,
1556,GOBIERNO REGIONAL AYACUCHO,20452393493,"CREACIÓN DEL CAMINO VECINAL ENTRE LAS COMUNIDADES DE SAN MARTÍN DE CHUPON Y BELEN CHAPI, DISTRITO DE CHUNGUI - LA MAR - AYACUCHO",CAMINO VECINAL,Clasificación,Transportes,19/10/2022,Desaprobado,SIN DESCRIPCION,-73.50049218,-13.25466849,RD N° 00026-2023-SENACE-PE/DEIN,
1648,CONCESIONARIA VIAL DEL SOL S.A. - COVISOL S.A.,20522547957,"ITS PARA LAS OBRAS ADICIONALES ""PASO DE DESNIVEL KM 988+811-SECTOR COSCOMBA DE LA PANAMERICANA NORTE""",SIN UNIDAD,ITS,Transportes,18/07/2017,Desaprobado,SIN DESCRIPCION,-80.68548995,-5.20168173,RD N° 327-2017-SENACE/DCA,
2109,ELECTRICIDAD DEL PERU ELECTROPERU S.A.,20100027705,ESTUDIO Y ELABORACIÓN DEL EXPEDIENTE TÉCNICO PARA LA ESTABALIZACIÓN DE LOS TALUDES DE LA CARRETERA ENTRE LA ZONA DE COTA Y C.H. RESTITUCIÓN,C.H. RESTITUCION,Clasificación,Electricidad,03/08/2017,Desaprobado,SIN DESCRIPCION,-74.6402344,-12.35497634,RD N° 013-2017-SENACE-JEF/DEAR,
1564,AGRICOLA ANDREA S.A.C.,20505688903,EVALUACIÓN AMBIENTAL PRELIMINAR DE FUNDO GINI,FUNDO GINI,Clasificación,Agricultura,24/11/2021,Desaprobado,SIN DESCRIPCION,-76.029875,-13.740456,RD N° 00051-2022-SENACE-PE/DEAR,
2115,CORPORACION MINERA CENTAURO S.A.C.,20457362294,ITS REPROCESAMIENTO DE RIPIOS DEL PAD DE LIXIVIACIÓN (6 FASES),U.M. QUICAY,ITS,Minería,14/09/2016,Desaprobado,SIN DESCRIPCION,-76.388,-10.6964,RD N° 094-2016-SENACE-DCA,
2120,COMPAÑIA MINERA COIMOLACHE S.A.,20140688640,5TO ITS DE LA UNIDAD MINERA TANTAHUATAY,U.M. TANTAHUATAY,ITS,Minería,09/10/2019,Desaprobado,SIN DESCRIPCION,-78.691,-6.7343,RD N° 0200-2019-SENACE-PE/DEAR,
1483,ENGIE ENERGÍA PERÚ S.A.,20333363900,"MODIFICACIÓN DE COMPONENTES AUXILIARES DE LA CENTRAL HIDROELÉCTRICA QUITARACSA I, POR LA INCLUSIÓN DEL CAMPAMENTO CAVERNA Y SISTEMAS DE TRATAMIENTO EN CASA DE MÁQUINAS",C.H. QUITARACSA I,ITS,Electricidad,10/03/2017,Desaprobado,SIN DESCRIPCION,-77.84703518,-8.80356492,RD N° 110-2017-SENACE-J-DCA/UPAS-UGS,
1488,MUNICIPALIDAD DISTRITAL DE PARDO MIGUEL,20148155381,"CREACIÓN DE PUENTE HUARO EN EL CASERIO LA PERLA DEL MAYO, DISTRITO DE PARDO MIGUEL - RIOJA - SAN MARTIN","CREACIÓN DE PUENTE HUARO EN EL CASERIO LA PERLA DEL MAYO, DISTRITO DE PARDO MIGUEL - RIOJA - SAN MARTIN",Clasificación,Transportes,10/12/2018,Desaprobado,SIN DESCRIPCION,-77.62685596,-5.63921723,RD N° 00048-2019-SENACE-PE/DEIN,
2137,MUNICIPALIDAD DIST.DE CHALLHUAHUACHO,20288774553,"CREACIÓN DEL SERVICIO DE CAMINO VECINAL DE LA COMUNIDAD DE HUANCUIRE - SECTOR DE SUYTUYO - MOCCOPATA Y SECTOR SUYTUYO - LLACTANI DE LA COMUNIDAD CAMPESINA DE PATARIO DEL DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURIMAC",OFICINA DE ESTUDIOS Y PROYECTOS,Clasificación,Transportes,09/11/2022,Desaprobado,SIN DESCRIPCION,-72.29987659,-14.22345752,"Resolución Directora N° 00016-2023-SENACE-PE/DEIN
",
1491,MUNICIPALIDAD PROVINCIAL DE HUAMALIES,20175212095,"CREACIÓN SERVICIO DE TRANSITABILIDAD DESDE LA LOCALIDAD POGOJPAMPA HASTA LA LOCALIDAD DE JIRCACANCHA (5+760 KM), EN EL DISTRITO DE LLATA, PROVINCIA DE HUAMALIES - HUÁNUCO",CREACIÓN SERVICIO DE TRANSITABILIDAD,Clasificación,Transportes,03/03/2021,Desaprobado,SIN DESCRIPCION,-76.83861561,-9.63118322,En Evaluación,
1493,INTERSUR CONCESIONES S.A.,20511130124,"PROYECTO VARIANTE DE CARRETERA CASAHUIRI, KM 260+300 AL KM 261+100 DEL TRAMO 4 AZÁNGARO – PUENTE INAMBARI, DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ-BRASIL",VARIANTE CASAHUIRI,ITS,Transportes,17/12/2021,Desaprobado,SIN DESCRIPCION,-70.45991762,-13.64017677,RD N° 00096-2022-SENACE-PE/DEIN,
1496,ENGIE ENERGIA PERU S.A.,20333363900,MEJORA TECNOLÓGICA DEL PROGRAMA DE MONITOREO AMBIENTAL DE CALIDAD DE AGUA DE MAR DE LA CENTRAL TERMOELÉCTRICA CHILCA 1,CENTRAL TERMOELÉCTRICA CHILCA UNO,ITS,Electricidad,22/05/2021,Desaprobado,SIN DESCRIPCION,-76.7603,-12.5384,RD N° 00140-2021-SENACE-PE/DEAR,
1591,MUNICIPALIDAD DISTRITAL DE CUCHUMBAYA,20221228511,CREACIÓN DE LA TROCHA CARROZABLE DE TERCER ORDEN CUCHUMBAYA-SOQUESANE DEL DISTRITO DE CUCHUMBAYA - MARISCAL NIETO – MOQUEGUA. CUI: 2167581,TROCHA CARROSABLE,Clasificación,Transportes,05/09/2022,Desaprobado,SIN DESCRIPCION,-70.67913147,-16.75317949,RD N° 00215-2022-SENACE-PE/DEIN,
1592,GOBIERNO REGIONAL DE PASCO,20489252270,"CREACION DEL CAMINO VECINAL PARA EL SERVICIO DE TRANSITABILIDAD VEHICULAR: EMPALME PA 651 (CRUCE TINGO MAL PASO), COCATAMBO, QUIRASOL, CUSHI – 4 LOCALIDADES DEL DISTRITO DE POZUZO  - PROVINCIA DE OXAPAMPA – DEPARTAMENTO DE PASCO",CREACION DE CAMINO VECINAL,Clasificación,Transportes,18/02/2022,Desaprobado,SIN DESCRIPCION,-75.697139,-9.963906,RD N° 00146-2022-SENACE-PE/DEIN,
1594,MUNICIPALIDAD DISTRITAL DE ECHARATI,20159368271,"CONSTRUCCIÓN DE LA CARRETERA VECINAL KAMANKIRIATO-TUNQUIMAYO II, ZONAL IVOCHOTE, DISTRITO DE ECHARATI, PROVINCIA DE LA CONVENCION-CUSCO”",CARRETERA VECINAL KAMANKIRIATO-TUNQUIMAYO II,Clasificación,Transportes,18/08/2021,Desaprobado,SIN DESCRIPCION,-73.037991,-12.52659,RD N° 00012 -2022-SENACE-PE/DEIN,
1604,PROYECTO ESPECIAL AFIANZAMIENTO Y AMPLIACIÓN RECURSOS HIDRICOS DE TACNA,20170639520,ITS COMPONENTE I: CANAL DE CONDUCCIÓN VILACHAULLANI - CALACHACA - CHUAPALCA,CANAL DE CONDUCCIÓN VILACHAULLANI - CALACHACA - CHUAPALCA,ITS,Agricultura,22/04/2021,Desaprobado,SIN DESCRIPCION,-69.91906142,-17.32719631,En Evaluación,
2157,COMPAÑÍA MINERA ANTAPACCAY S.A.,20114915026,QUINTO ITS PARA EL REPROCESAMIENTO DE RIPIOS GRUESOS ALMACENADOS EN EL BOTADERO 23,U.M. ANTAPACCAY,ITS,Minería,06/06/2017,Desaprobado,SIN DESCRIPCION,-71.34080095,-14.91405903,RD N° 180-2017-SENACE/DCA,
2158,MINERA YANACOCHA S.R.L.,20137291313,SEGUNDO INFORME TECNICO SUSTENTATORIO DE CAMBIOS MENORES A LA QUINTA MODIFICACION DEL EIA DE LA AMPLIACION DEL PROYECTO CARACHUGO SUPLEMENTARIO YANACOCHA ESTE,U.M. YANACOCHA,ITS,Minería,28/04/2017,Desaprobado,SIN DESCRIPCION,-78.48586496,-6.97612352,RD N° 154-2017-SENACE/DCA,
1512,MUNICIPALIDAD DISTRITAL DE VILAVILA,20190391613,"MEJORAMIENTO DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES EN LA LOCALIDAD DE VILAVILA, DISTRITO DE","MEJORAMIENTO DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES EN LA LOCALIDAD DE VILAVILA, DISTRITO DE",Clasificación,Agricultura,23/01/2020,Desaprobado,SIN DESCRIPCION,-70.65878116,-15.1882646,RD N° 00088-2020-SENACE-PE/DEIN,
2165,AUTOPISTA DEL NORTE S.A.C.,20520929658,"CONSTRUCCIÓN    DE    PROYECTOS    DE    INFRAESTRUCTURA    DE TRANSPORTES   DE  ALCANCE  NACIONAL:   CARRETERAS,   PUERTOS, AEROPUERTOS,  FERROCARRILES Y HELIPUERTOS  (NO CONSIDERADOS EN EL ANEXO 1 RM 891-2019-MTC)",VÍA DE EVITAMIENTO CHIMBOTE,ITS,Transportes,20/07/2022,Desaprobado,SIN DESCRIPCION,-78.56572541,-8.9934197,RD N° 00189-2022-SENACE-PE/DEIN,
1517,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,"ITS PARA EL ""SERVICIO DE GESTIÓN Y CONSERVACIÓN VIAL POR NIVELES DE SERVICIO DEL CORREDOR VIAL: HUÁNUCO - LA UNIÓN - HUALLANCA - DV. ANTAMINA Y PTE TINGO - LLATA - ANTAMINA, TRAMOS I - VI""",SIN UNIDAD,ITS,Transportes,03/03/2017,Desaprobado,SIN DESCRIPCION,-76.64440811,-9.82042172,RD N° 081-2017-SENACE/DCA,
2167,MUNICIPALIDAD DISTRITAL DE CUJILLO,20201571350,"CREACIÓN DEL SERVICIO DE PROTECCIÓN EN LA RIBERA DEL RIO MALLETA, VULNERABLE ANTE EL PELIGRO DE DESBORDES E INUNDACIONES EN LA LOCALIDAD DE NUEVO MALLETA DEL DISTRITO DE CUJILLO - PROVINCIA DE CUTERVO - DEPARTAMENTO DE CAJAMARCA",GERENCIA DE INFRAESTRUCTURA DE DESARROLLO URBANO Y RURAL,Clasificación,Agricultura,08/02/2021,Desaprobado,SIN DESCRIPCION,-78.612373,-6.071509,RD N° 00085-2021-SENACE-PE/DEIN,
1710,PROYECTO ESPECIAL BINACIONAL LAGO TITICACA,20162117379,"SOLICITUD DE CLASIFICACIÓN DEL PROYECTO: MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO, EN LOS SECTORES DE FARUYO, CUIPACUIPA, LACA Y CUIRARI, DISTRITO DE SANTA ROSA DE MAZOCRUZ, PROVINCIA DE EL COLLA*","MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO, EN LOS SECTORES DE FARUYO, CUIPACUIPA, LACA Y CUIRARI, DISTRITO DE SANTA ROSA DE MAZOCRUZ, PROVINCIA DE EL COLLAO, REGIÓN PUNO",Clasificación,Agricultura,28/11/2018,Desaprobado,SIN DESCRIPCION,-69.83367559,-16.93559604,RD N° 083-2019-SENACE-PE/DEIN,
1714,MUNICIPALIDAD DISTRITAL JACOBO D HUNTER,20168918942,CREACION DEL SERVICIO DE PREVENCION DE DESASTRES ENTE LAS URB. LAS PEÑAS Y LA AV. LA AMISTAD CENTRO POBLADO HUNTER-AREQUIPA-AREQUIPA,PREVENCION DE RIESGOS DE DESASTRES,Clasificación,Agricultura,09/06/2021,Desaprobado,SIN DESCRIPCION,-71.5379,-16.4392,RD N° 00031-2022-SENACE-PE/DEIN,
2175,CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.,20511125040,"ITS PARA EL INFORME TÉCNICO DE MANTENIMIENTO (ITM) DE 22 PUENTES Y 86 PONTONES UBICADOS ENTRE EL KM 004+320 – KM 246+357.49 DEL PROYECTO CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ – BRASIL, TRAMO N° 2: URCOS - PUENTE INAMBARI","CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ – BRASIL, TRAMO N° 2: URCOS - PUENTE INAMBARI CORREDOR VIAL INTEROCEÁNICO SUR, PERÚ – BRASIL, TRAMO N° 2: URCOS - PUENTE INAMBARI",ITS,Transportes,26/04/2021,Desaprobado,SIN DESCRIPCION,-71.60579972,-13.67265516,RD N° 00089-2021-SENACE-PE/DEIN,
