ID,TITULAR,RUC,TITULO_PROYECTO,UNIDAD_PROYECTO,TIPO,ACTIVIDAD,FECHA_INICIO,ESTADO,DESCRIPCION,LONGITUD,LATITUD,RESOLUCION,LABEL
21,CONSORCIO TRANSMANTARO S.A.,20383316473,FALSO,ENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS,ITS,Electricidad,18/06/2021,Desaprobado,SIN DESCRIPCION,-74.846042,-12.068186,FALSO,null
22,CONSORCIO TRANSMANTARO S.A.,20383316473,FALSO,FALSO,ITS,Electricidad,03/07/2021,Desaprobado,SIN DESCRIPCION,-76.190391,-9.908773,FALSO,null
30,MUNICIPALIDAD DISTRITAL DE HUAMANGUILLA,20143157564,FALSO,CAMINO VECINAL,FALSO,Transportes,02/09/2020,Desaprobado,SIN DESCRIPCION,-70.39899865,-13.15209764,FALSO,null
79,FALSO,20144856512,PPC DEL EIA Y SOCIAL PARA EL PROYECTO DE DESARROLLO DE LA ESTRUCTURA HUAYA EN EL LOTE 100,SIN UNIDAD,PPC,Hidrocarburos,14/06/2016,Desaprobado,SIN DESCRIPCION,-75.18774188,-7.11061194,FALSO,null
69,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,CONSTRUCCION DE LA CARRETERA VECINAL LACHOCCASA %u2013 SANTIAGO DE TUCUMA, DISTRITO DE PAMPAS, PROVINCIA DE TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA,CONSTRUCCION DE LA CARRETERA VECINAL LACHOCCASA %u2013 SANTIAGO DE TUCUMA, DISTRITO DE PAMPAS, PROVINCIA DE TAYACAJA Y DEPARTAMENTO DE HUANCAVELICA,FALSO,Transportes,24/10/2019,Desaprobado,SIN DESCRIPCION,-74.94132687,-12.33949972,FALSO,null
41,PROYECTO ESPECIAL REGIONAL PASTO GRANDE,20519923182,FALSO,FALSO,FALSO,Agricultura,12/07/2021,Desaprobado,SIN DESCRIPCION,-71.0336,-17.5711,FALSO,null
43,MUNICIPALIDAD DISTRITAL DE MARA,20201520364,CREACION DEL CAMINO VECINAL EN LAS LOCALIDADES DE PUCAR, SANTA ROSA DE HUARAQUERAY Y PUEBLO JOVEN HUARAQUERAY DEL DISTRITO DE MARA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,FALSO,FALSO,Transportes,12/12/2022,Desaprobado,SIN DESCRIPCION,-72.10041514,-14.0399648,FALSO,null
117,GR CORTARRAMA S.A.C.,20600766873,FALSO,PARQUE SOLAR MATARANI,FALSO,Electricidad,15/06/2018,Desaprobado,SIN DESCRIPCION,-71.92805652,-16.73478842,FALSO,null
118,AUTOPISTA DEL NORTE S.A.C.,20520929658,FALSO,FALSO,ITS,Transportes,10/03/2022,Desaprobado,SIN DESCRIPCION,-78.40806071,-9.38220585,FALSO,null
124,NEXA RESOURCES PERU S.A.A.,20100110513,FALSO,UM CERRO LINDO,ITS,FALSO,10/05/2022,Desaprobado,SIN DESCRIPCION,-76.10811534,-13.20477989,FALSO,null
142,FALSO,20137025354,FALSO,CH  CATIVEN I Y CATIVEN II,ITS,FALSO,06/06/2019,Desaprobado,SIN DESCRIPCION,-78.09653173,-7.89876314,FALSO,null
146,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,FALSO,SIN UNIDAD,IGAPRO,Agricultura,11/07/2021,Desaprobado,SIN DESCRIPCION,-76.14133188,-12.94945053,,null
133,AGRO ECOSISTEMA S.A.C.,20601044103,FALSO,FALSO,FALSO,FALSO,27/03/2021,Desaprobado,SIN DESCRIPCION,-76.73103007,-12.40295538,FALSO,null
203,MUNICIPALIDAD DISTRITAL DE PAMPAROMAS,20146925848,FALSO,TROCHA CARROZABLE - HUASCAR - PICHIU,FALSO,Transportes,24/08/2022,Desaprobado,SIN DESCRIPCION,-77.98191084,-9.19200857,FALSO,null
178,GR BAYOVAR S.A.C.,20602751083,FALSO,PARQUE EOLICO EMMA,FALSO,Electricidad,30/05/2018,Desaprobado,SIN DESCRIPCION,-80.77856747,-5.9326429,FALSO,null
224,MUNICIPALIDAD DISTRITAL DE IGUAIN,20143148492,FALSO,CAMINO VECINAL,FALSO,Transportes,01/09/2020,Desaprobado,SIN DESCRIPCION,-70.39899865,-13.15209764,FALSO,null
247,FALSO,20602486720,CENTRO DE BENEFICIO ADECPA,CAMAL ADECPA,FALSO,Agricultura,09/09/2018,Desaprobado,SIN DESCRIPCION,-74.22424642,-13.22541609,FALSO,null
249,CSF CONTINUA MISTI S.A.C.,20600896637,CSF CONTINUA MISTI 300 MW,CSF MISTI,FALSO,Electricidad,03/08/2016,Desaprobado,SIN DESCRIPCION,-71.7914,-16.7908,FALSO,null
263,MUNICIPALIDAD DISTRITAL DE PISUQUIA,20156002926,FALSO,FALSO,FALSO,Transportes,24/08/2018,Desaprobado,SIN DESCRIPCION,-78.04836256,-6.37458637,FALSO,null
230,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,MEJORAMIENTO Y CREACION DE SERVICIOS DE TRANSITABILIDAD DE LA CARRETERA  PAUCARBAMBA - CHINCHIHUASI %u2013 PACHAMARCA - MANTARO - HUAYHUA EN LA PROVINCIA DE CHURCAMPA - HUANCAVELICA,FALSO,FALSO,Transportes,06/01/2023,Desaprobado,SIN DESCRIPCION,-74.52719203,-12.51098214,FALSO,null
231,MUNICIPALIDAD PROVINCIAL DE ESPINAR,20147346434,DIA %u201CMEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIECO QQUETARA DEL DISTRITO DE ESPINAR, PROVINCIA DE ESPINAR %u2013 CUSCO%u201D,%u201CMEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIECO QQUETARA DEL DISTRITO DE ESPINAR, PROVINCIA DE ESPINAR %u2013 CUSCO%u201D,FALSO,Agricultura,24/09/2018,Desaprobado,SIN DESCRIPCION,-71.38454459,-14.92796806,FALSO,null
233,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,20602114091,FALSO,SIN UNIDAD,IGAPRO,Agricultura,27/01/2022,Desaprobado,SIN DESCRIPCION,-78.87720289,-8.48534359,FALSO,null
317,GRUPO INMOBILIARIA MILENIA S.A.C.,20604030758,FALSO,VIVIENDA,FALSO,Vivienda,18/11/2021,Desaprobado,SIN DESCRIPCION,-75.4402,-10.479038,FALSO,null
378,MUNICIPALIDAD DISTRITAL DE VINCHOS,20143671527,FALSO,FALSO,FALSO,Transportes,13/07/2019,Desaprobado,SIN DESCRIPCION,-74.48130682,-13.26321166,FALSO,null
396,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,20143623042,FALSO,ISCOCONGA,FALSO,Agricultura,08/04/2021,Desaprobado,SIN DESCRIPCION,-78.449,-7.202,FALSO,null
386,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,20503503639,FALSO,FALSO,ITS,Transportes,21/12/2021,Desaprobado,SIN DESCRIPCION,-76.473141,-9.876777,FALSO,null
"423,GOBIERNO REGIONAL MADRE DE DIOS,20527143200,DIA MEJORAMIENTO DE LA RED VIAL DEPARTAMENTAL MD-102 TRAMO CHAPAJAL- EMBARCADERO BOTAFOGO %u2013 DISTRITO DE TAMBOPATA %u2013 PROVINCIA DE TAMBOPATA %u2013 REGION MADRE DE DIOS"""",MEJORAMIENTO DE LA RED VIAL DEPARTAMENTAL MD-102 TRAMO CHAPAJAL- EMBARCADERO BOTAFOGO %u2013 DISTRITO DE TAMBOPATA %u2013 PROVINCIA DE TAMBOPATA %u2013 REGION MADRE DE DIOS,FALSO,Transportes,23/08/2018,Desaprobado,SIN DESCRIPCION,-69.1976068,-12.60707186,FALSO,null"
467,MUNSTER PERU S.A.C.,20546603084,FALSO,FALSO,FALSO,FALSO,31/05/2022,Desaprobado,SIN DESCRIPCION,-76.96517677,-12.22156725,FALSO,null
479,FALSO,20572268200,TDR DEL EVAP DEL PROYECTO ESPECIAL DATEM: CREACION DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO EN LA MARGEN DERECHA DEL RIO SHANUSI, SECTOR INDEPENDENCIA, NUEVO JAEN, SUNIPLAYA, TUPAC AMARU Y LA FLORID*,FALSO,FALSO,Agricultura,30/10/2018,Desaprobado,SIN DESCRIPCION,-76.15461875,-6.01998458,FALSO,null
481,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,EIA-SD %u201CMEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA CARRETERA DEPARTAMENTAL HV-107, EMP. PE-26B (LIRCAY)-ANCHONGA-HUAYNAY-EMP.PE-3SM (CALZADA), PROVINCIA DE ANGARAES Y ACOBAMBA DEL DEPARTAMENT*,%u201CMEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA CARRETERA DEPARTAMENTAL HV-107, EMP. PE-26B (LIRCAY)-ANCHONGA-HUAYNAY-EMP.PE-3SM (CALZADA), PROVINCIA DE ANGARAES Y ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA%u201D,FALSO,Transportes,21/08/2018,Desaprobado,SIN DESCRIPCION,-74.72466056,-12.98566876,FALSO,null
494,SOUTH AMERICA MINING INVESTMENTS S.A.C,20601227747,FALSO,BREAPAMPA,ITS,FALSO,21/05/2020,Desaprobado,SIN DESCRIPCION,-73.6689,-15.0702,FALSO,null
511,FALSO,20305875539,FALSO,LOTE XIII-A,ITS,Hidrocarburos,07/11/2019,Desaprobado,SIN DESCRIPCION,-81.1062587,-4.90083773,FALSO,null
532,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,FALSO,FALSO,FALSO,Transportes,04/02/2020,Desaprobado,SIN DESCRIPCION,-75.07086893,-13.15626406,FALSO,null
533,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,FALSO,FALSO,FALSO,Transportes,03/12/2019,Desaprobado,SIN DESCRIPCION,-75.02093161,-12.44733776,FALSO,null
570,LOS PORTALES S.A,20301837896,FALSO,EVALUACION AMBIENTAL PRELIMINAR,FALSO,Vivienda,20/07/2022,Desaprobado,SIN DESCRIPCION,-76.22523004,-13.80382451,FALSO,null
541,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,MEJORAMIENTO Y CONSTRUCCION DE LA CARRETERA CHOCLOCOCHA - CHAMPACCOCHA - TACSANA - CCARHUANCHO, DISTRITO DE PILPICHACA - HUAYTARA - HUANCAVELICA,HUANCAVELICA,FALSO,Transportes,29/11/2021,Desaprobado,SIN DESCRIPCION,-74.9624,-13.219,FALSO,null
542,MUNICIPALIDAD DISTRITAL DE OCOBAMBA,20277520126,FALSO,FALSO,FALSO,Transportes,02/12/2021,Desaprobado,SIN DESCRIPCION,-72.25455,-13.096674,FALSO,null
594,MUNICIPALIDAD PROVINCIAL DE ESPINAR,20147346434,FALSO,FALSO,FALSO,Agricultura,24/09/2018,Desaprobado,SIN DESCRIPCION,-71.39682847,-14.9226761,FALSO,null
600,MUNICIPALIDAD DIST.DE CHALLHUAHUACHO,20288774553,FALSO,OFICINA DE ESTUDIOS Y PROYECTOS,FALSO,Transportes,30/06/2022,Desaprobado,SIN DESCRIPCION,-72.29458033,-14.15072233,FALSO,null
648,FALSO,20536940635,FALSO,LOTE 145,ITS,Hidrocarburos,20/10/2017,Desaprobado,SIN DESCRIPCION,-78.56288171,-5.69650086,FALSO,null
628,FALSO,20602114091,FALSO,SIN UNIDAD,IGAPRO,Agricultura,30/09/2022,Desaprobado,SIN DESCRIPCION,-78.98328,-7.22262,FALSO,null
705,FALSO,20305875539,FALSO,LOTE XIII-C,FALSO,Hidrocarburos,11/02/2020,Desaprobado,SIN DESCRIPCION,-80.656768,-5.02336756,FALSO,null
692,MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA,20146917314,FALSO,MEJORAMIENTO Y AMPLIACION DE LA TRANSITABILIDAD VEHICULAR,FALSO,Transportes,13/09/2022,Desaprobado,SIN DESCRIPCION,-78.39888317,-5.77235013,FALSO,null
699,MUNICIPALIDAD DISTRITAL DE OMIA,20170145365,FALSO,FALSO,FALSO,Transportes,20/07/2018,Desaprobado,SIN DESCRIPCION,-77.22000599,-6.56607236,FALSO,null
677,FALSO,20170639520,MEJORAMIENTO DEL SERVICIO DE PROVISION DE 09 SISTEMAS DE ABASTECIMIENTO DE AGUA PARA RIEGO (MEDIANTE POZO TUBULARES), LOS USUARIOS DEL SECTOR HIDRAULICO DE AGUAS SUBTERRANEAS- CALSE A LA YARADA - DISTRITO DE LA YARADA LOS PALOS - PROVINCIA DE TACNA - DEPA,POZOS TUBULARES DE REEMPLAZO,FALSO,Agricultura,05/10/2022,Desaprobado,SIN DESCRIPCION,-70.50178478,-18.20267292,FALSO,null
1433,MUNICIPALIDAD PROVINCIAL DE HUARI,20193046551,FALSO,FALSO,FALSO,Agricultura,05/11/2018,Desaprobado,SIN DESCRIPCION,-77.08227672,-9.36079037,FALSO,null
1161,GOBIERNO REGIONAL DE HUANCAVELICA,20486020882,FALSO,FALSO,FALSO,Transportes,30/09/2019,Desaprobado,SIN DESCRIPCION,-74.82338949,-12.73537823,FALSO,null
1305,SHOUGANG HIERRO PERU S.A.A.,20100142989,AMPLIACION DE OPERACIONES EN MINA Y PLANTA DE BENEFICIO,UM MARCONA,ITS,FALSO,26/07/2016,Desaprobado,SIN DESCRIPCION,-75.1593,-15.2315,FALSO,null
1353,INTERSUR CONCESIONES S.A.,20511130124,FALSO,FALSO,ITS,Transportes,17/01/2019,Desaprobado,SIN DESCRIPCION,-70.47458253,-13.76754085,FALSO,null
